Transaction_ID,Timestamp,Stock_ID,Buyer_ID,Seller_ID,Price,Volume,Transaction_Amount,Memo
M_001567,2020-12-15T15:07:00,STK_004,USR_003,USR_004,1872.26,2013,3768859.38,MM_Balance
M_001569,2020-12-15T15:17:00,STK_003,USR_003,USR_004,1907.34,2178,4154186.52,MM_Balance
M_001565,2020-12-15T15:27:00,STK_002,USR_004,USR_003,1527.19,2062,3149065.78,MM_Balance
M_001570,2020-12-15T15:34:00,STK_004,USR_004,USR_003,1872.26,1134,2123142.84,MM_Balance
M_001571,2020-12-16T11:10:19,STK_002,USR_006,USR_004,1443.52,166,239624.32,Normal
M_001578,2020-12-16T13:00:00,STK_003,USR_003,USR_002,1480.69,17830,26400702.70,Panic_Dump_Whale
M_001579,2020-12-16T13:00:02,STK_003,USR_003,USR_006,1366.44,204,278753.76,Panic_Dump_Retail
M_001580,2020-12-16T13:00:07,STK_003,USR_003,USR_007,1301.22,206,268051.32,Panic_Dump_Retail
M_001574,2020-12-16T15:00:00,STK_004,USR_003,USR_004,1899.46,1134,2153987.64,MM_Balance
M_001572,2020-12-16T15:11:00,STK_002,USR_004,USR_003,1524.94,1341,2044944.54,MM_Balance
M_001576,2020-12-16T15:16:00,STK_003,USR_003,USR_004,1898.69,1363,2587914.47,MM_Balance
M_001575,2020-12-16T15:21:00,STK_002,USR_003,USR_004,1524.94,1876,2860787.44,MM_Balance
M_001573,2020-12-16T15:29:00,STK_003,USR_004,USR_003,1898.69,2842,5396076.98,MM_Balance
M_001577,2020-12-16T15:43:00,STK_004,USR_004,USR_003,1899.46,1349,2562371.54,MM_Balance
M_001584,2020-12-17T15:01:00,STK_002,USR_003,USR_004,1507.57,1336,2014113.52,MM_Balance
M_001583,2020-12-17T15:09:00,STK_004,USR_003,USR_004,1898.02,1349,2560428.98,MM_Balance
M_001585,2020-12-17T15:13:00,STK_004,USR_004,USR_003,1898.02,1736,3294962.72,MM_Balance
M_001581,2020-12-17T15:17:00,STK_002,USR_004,USR_003,1507.57,1230,1854311.10,MM_Balance
M_001582,2020-12-17T15:26:00,STK_003,USR_004,USR_003,1534.74,1302,1998231.48,MM_Balance
M_001586,2020-12-18T13:08:30,STK_005,USR_004,USR_009,4690.29,72,337700.88,Normal
M_001587,2020-12-18T15:07:00,STK_002,USR_004,USR_003,1519.90,1590,2416641.00,MM_Balance
M_001590,2020-12-18T15:18:00,STK_002,USR_003,USR_004,1519.90,2071,3147712.90,MM_Balance
M_001591,2020-12-18T15:31:00,STK_003,USR_003,USR_004,1540.52,1566,2412454.32,MM_Balance
M_001589,2020-12-18T15:43:00,STK_004,USR_003,USR_004,1880.90,1736,3265242.40,MM_Balance
M_001592,2020-12-18T15:51:00,STK_004,USR_004,USR_003,1880.90,1132,2129178.80,MM_Balance
M_001588,2020-12-18T15:59:00,STK_003,USR_004,USR_003,1540.52,2021,3113390.92,MM_Balance
M_001593,2020-12-19T15:14:00,STK_002,USR_004,USR_003,1544.87,1595,2464067.65,MM_Balance
M_001597,2020-12-19T15:16:00,STK_003,USR_003,USR_004,1526.64,1687,2575441.68,MM_Balance
M_001598,2020-12-19T15:19:00,STK_004,USR_004,USR_003,1892.91,2013,3810427.83,MM_Balance
M_001596,2020-12-19T15:25:00,STK_002,USR_003,USR_004,1544.87,1865,2881182.55,MM_Balance
M_001595,2020-12-19T15:51:00,STK_004,USR_003,USR_004,1892.91,1132,2142774.12,MM_Balance
M_001594,2020-12-19T15:59:00,STK_003,USR_004,USR_003,1526.64,1969,3005954.16,MM_Balance
M_001603,2020-12-20T15:01:00,STK_003,USR_003,USR_004,1511.34,1694,2560209.96,MM_Balance
M_001599,2020-12-20T15:08:00,STK_002,USR_004,USR_003,1545.50,1196,1848418.00,MM_Balance
M_001600,2020-12-20T15:20:00,STK_003,USR_004,USR_003,1511.34,2421,3658954.14,MM_Balance
M_001601,2020-12-20T15:22:00,STK_004,USR_003,USR_004,1906.93,1959,3735675.87,MM_Balance
M_001602,2020-12-20T15:26:00,STK_002,USR_003,USR_004,1545.50,1955,3021452.50,MM_Balance
M_001604,2020-12-20T15:49:00,STK_004,USR_004,USR_003,1906.93,1959,3735675.87,MM_Balance
M_001609,2020-12-21T15:13:00,STK_003,USR_003,USR_004,1472.62,2436,3587302.32,MM_Balance
M_001606,2020-12-21T15:18:00,STK_003,USR_004,USR_003,1472.62,2683,3951039.46,MM_Balance
M_001607,2020-12-21T15:21:00,STK_004,USR_003,USR_004,1903.29,2013,3831322.77,MM_Balance
M_001605,2020-12-21T15:38:00,STK_002,USR_004,USR_003,1530.13,1682,2573678.66,MM_Balance
M_001608,2020-12-21T15:47:00,STK_002,USR_003,USR_004,1530.13,1248,1909602.24,MM_Balance
M_001610,2020-12-21T15:47:00,STK_004,USR_004,USR_003,1903.29,2013,3831322.77,MM_Balance
M_001611,2020-12-22T11:15:00,STK_001,USR_007,USR_003,3633.36,71,257968.56,Normal
M_001614,2020-12-22T15:09:00,STK_004,USR_003,USR_004,1913.70,1885,3607324.50,MM_Balance
M_001615,2020-12-22T15:09:00,STK_002,USR_003,USR_004,1526.11,1378,2102979.58,MM_Balance
M_001617,2020-12-22T15:30:00,STK_004,USR_004,USR_003,1913.70,1885,3607324.50,MM_Balance
M_001616,2020-12-22T15:32:00,STK_003,USR_003,USR_004,1472.95,1349,1987009.55,MM_Balance
M_001612,2020-12-22T15:39:00,STK_002,USR_004,USR_003,1526.11,2682,4093027.02,MM_Balance
M_001613,2020-12-22T15:42:00,STK_003,USR_004,USR_003,1472.95,2759,4063869.05,MM_Balance
M_001620,2020-12-23T15:00:00,STK_004,USR_003,USR_004,1926.58,1567,3018950.86,MM_Balance
M_001623,2020-12-23T15:04:00,STK_004,USR_004,USR_003,1926.58,1567,3018950.86,MM_Balance
M_001618,2020-12-23T15:08:00,STK_002,USR_004,USR_003,1532.80,2971,4553948.80,MM_Balance
M_001621,2020-12-23T15:32:00,STK_002,USR_003,USR_004,1532.80,1732,2654809.60,MM_Balance
M_001619,2020-12-23T15:46:00,STK_003,USR_004,USR_003,1473.24,2807,4135384.68,MM_Balance
M_001622,2020-12-23T15:57:00,STK_003,USR_003,USR_004,1473.24,1714,2525133.36,MM_Balance
M_001624,2020-12-24T10:38:30,STK_004,USR_007,USR_004,1909.59,251,479307.09,Normal
M_001625,2020-12-24T13:32:45,STK_002,USR_008,USR_003,1399.49,59,82569.91,Normal
M_001630,2020-12-24T15:26:00,STK_003,USR_003,USR_004,1496.06,2547,3810464.82,MM_Balance
M_001631,2020-12-24T15:39:00,STK_004,USR_004,USR_003,1902.70,1126,2142440.20,MM_Balance
M_001626,2020-12-24T15:48:00,STK_002,USR_004,USR_003,1534.36,1662,2550106.32,MM_Balance
M_001627,2020-12-24T15:51:00,STK_003,USR_004,USR_003,1496.06,2580,3859834.80,MM_Balance
M_001628,2020-12-24T15:57:00,STK_004,USR_003,USR_004,1902.70,1215,2311780.50,MM_Balance
M_001629,2020-12-24T15:57:00,STK_002,USR_003,USR_004,1534.36,2491,3822090.76,MM_Balance
M_001632,2020-12-25T14:13:21,STK_004,USR_008,USR_004,1880.14,78,146650.92,Normal
M_001636,2020-12-25T15:00:00,STK_002,USR_003,USR_004,1530.94,2829,4331029.26,MM_Balance
M_001635,2020-12-25T15:02:00,STK_004,USR_003,USR_004,1872.24,1416,2651091.84,MM_Balance
M_001638,2020-12-25T15:11:00,STK_004,USR_004,USR_003,1872.24,1505,2817721.20,MM_Balance
M_001637,2020-12-25T15:26:00,STK_003,USR_003,USR_004,1518.35,2585,3924934.75,MM_Balance
M_001633,2020-12-25T15:37:00,STK_002,USR_004,USR_003,1530.94,1176,1800385.44,MM_Balance
M_001634,2020-12-25T15:42:00,STK_003,USR_004,USR_003,1518.35,2288,3473984.80,MM_Balance
