Trans_Date,Src,Tgt,Amount
2020-10-03,IchijoMuromachi,IchijoKarasuma,80
2020-10-03,IchijoKarasuma,IchijoMuromachi,99
2020-10-03,IchijoKarasuma,NijoKarasuma,103
2020-10-03,NijoKarasuma,IchijoKarasuma,115
2020-10-03,IchijoKarasuma,IchijoKurumaya,103
2020-10-03,IchijoKurumaya,IchijoKarasuma,92
2020-10-03,IchijoKurumaya,NijoKurumaya,90
2020-10-03,NijoKurumaya,IchijoKurumaya,99
2020-10-03,NijoHorikawa,SanjoHorikawa,85
2020-10-03,SanjoHorikawa,NijoHorikawa,77
2020-10-03,NijoHorikawa,NijoShinmachi,99
2020-10-03,NijoShinmachi,NijoHorikawa,87
2020-10-03,NijoShinmachi,SanjoShinmachi,97
2020-10-03,SanjoShinmachi,NijoShinmachi,104
2020-10-03,NijoShinmachi,NijoMuromachi,103
2020-10-03,NijoMuromachi,NijoShinmachi,85
2020-10-03,NijoMuromachi,SanjoMuromachi,108
2020-10-03,SanjoMuromachi,NijoMuromachi,102
2020-10-03,NijoMuromachi,NijoKarasuma,114
2020-10-03,NijoKarasuma,NijoMuromachi,93
2020-10-03,NijoKarasuma,SanjoKarasuma,92
2020-10-03,SanjoKarasuma,NijoKarasuma,94
2020-10-03,NijoKarasuma,NijoKurumaya,99
2020-10-03,NijoKurumaya,NijoKarasuma,99
2020-10-03,NijoKurumaya,SanjoKurumaya,104
2020-10-03,SanjoKurumaya,NijoKurumaya,86
2020-10-03,SanjoHorikawa,ShijoHorikawa,80
2020-10-03,ShijoHorikawa,SanjoHorikawa,81
2020-10-03,SanjoHorikawa,SanjoShinmachi,108
2020-10-03,SanjoShinmachi,SanjoHorikawa,101
2020-10-03,SanjoShinmachi,ShijoShinmachi,104
2020-10-03,ShijoShinmachi,SanjoShinmachi,95
2020-10-03,SanjoShinmachi,SanjoMuromachi,100
2020-10-03,SanjoMuromachi,SanjoShinmachi,104
2020-10-03,SanjoMuromachi,ShijoMuromachi,118
2020-10-03,ShijoMuromachi,SanjoMuromachi,93
2020-10-03,SanjoMuromachi,SanjoKarasuma,90
2020-10-03,SanjoKarasuma,SanjoMuromachi,110
2020-10-03,SanjoKarasuma,ShijoKarasuma,110
2020-10-03,ShijoKarasuma,SanjoKarasuma,110
2020-10-03,SanjoKarasuma,SanjoKurumaya,102
2020-10-03,SanjoKurumaya,SanjoKarasuma,100
2020-10-03,SanjoKurumaya,ShijoKurumaya,95
2020-10-03,ShijoKurumaya,SanjoKurumaya,109
2020-10-03,ShijoHorikawa,GojoHorikawa,91
2020-10-03,GojoHorikawa,ShijoHorikawa,111
2020-10-03,ShijoHorikawa,ShijoShinmachi,110
2020-10-03,ShijoShinmachi,ShijoHorikawa,111
2020-10-03,ShijoShinmachi,GojoShinmachi,113
2020-10-03,GojoShinmachi,ShijoShinmachi,109
2020-10-03,ShijoShinmachi,ShijoMuromachi,115
2020-10-03,ShijoMuromachi,ShijoShinmachi,113
2020-10-03,ShijoMuromachi,GojoMuromachi,114
2020-10-03,GojoMuromachi,ShijoMuromachi,102
2020-10-03,ShijoMuromachi,ShijoKarasuma,110
2020-10-03,ShijoKarasuma,ShijoMuromachi,97
2020-10-03,ShijoKarasuma,GojoKarasuma,128
2020-10-03,GojoKarasuma,ShijoKarasuma,110
2020-10-03,ShijoKarasuma,ShijoKurumaya,123
2020-10-03,ShijoKurumaya,ShijoKarasuma,115
2020-10-03,ShijoKurumaya,GojoKurumaya,114
2020-10-03,GojoKurumaya,ShijoKurumaya,101
2020-10-03,GojoHorikawa,GojoShinmachi,84
2020-10-03,GojoShinmachi,GojoHorikawa,110
2020-10-03,GojoShinmachi,GojoMuromachi,112
2020-10-03,GojoMuromachi,GojoShinmachi,102
2020-10-03,GojoMuromachi,GojoKarasuma,109
2020-10-03,GojoKarasuma,GojoMuromachi,104
2020-10-03,GojoKarasuma,GojoKurumaya,116
2020-10-03,GojoKurumaya,GojoKarasuma,98
2020-10-04,IchijoHorikawa,NijoHorikawa,71
2020-10-04,NijoHorikawa,IchijoHorikawa,81
2020-10-04,IchijoHorikawa,IchijoShinmachi,94
2020-10-04,IchijoShinmachi,IchijoHorikawa,92
2020-10-04,IchijoShinmachi,NijoShinmachi,101
2020-10-04,NijoShinmachi,IchijoShinmachi,96
2020-10-04,IchijoShinmachi,IchijoMuromachi,85
2020-10-04,IchijoMuromachi,IchijoShinmachi,99
2020-10-04,IchijoMuromachi,NijoMuromachi,88
2020-10-04,NijoMuromachi,IchijoMuromachi,91
2020-10-04,IchijoMuromachi,IchijoKarasuma,108
2020-10-04,IchijoKarasuma,IchijoMuromachi,89
2020-10-04,IchijoKarasuma,NijoKarasuma,102
2020-10-04,NijoKarasuma,IchijoKarasuma,100
2020-10-04,IchijoKarasuma,IchijoKurumaya,103
2020-10-04,IchijoKurumaya,IchijoKarasuma,89
2020-10-04,IchijoKurumaya,NijoKurumaya,81
2020-10-04,NijoKurumaya,IchijoKurumaya,91
2020-10-04,NijoHorikawa,SanjoHorikawa,76
2020-10-04,SanjoHorikawa,NijoHorikawa,101
2020-10-04,NijoHorikawa,NijoShinmachi,92
2020-10-04,NijoShinmachi,NijoHorikawa,96
2020-10-04,NijoShinmachi,SanjoShinmachi,84
2020-10-04,SanjoShinmachi,NijoShinmachi,108
2020-10-04,NijoShinmachi,NijoMuromachi,96
2020-10-04,NijoMuromachi,NijoShinmachi,88
2020-10-04,NijoMuromachi,SanjoMuromachi,107
2020-10-04,SanjoMuromachi,NijoMuromachi,95
2020-10-04,NijoMuromachi,NijoKarasuma,95
2020-10-04,NijoKarasuma,NijoMuromachi,100
2020-10-04,NijoKarasuma,SanjoKarasuma,109
2020-10-04,SanjoKarasuma,NijoKarasuma,98
2020-10-04,NijoKarasuma,NijoKurumaya,115
2020-10-04,NijoKurumaya,NijoKarasuma,102
2020-10-04,NijoKurumaya,SanjoKurumaya,102
2020-10-04,SanjoKurumaya,NijoKurumaya,97
2020-10-04,SanjoHorikawa,ShijoHorikawa,104
2020-10-04,ShijoHorikawa,SanjoHorikawa,104
2020-10-04,SanjoHorikawa,SanjoShinmachi,102
2020-10-04,SanjoShinmachi,SanjoHorikawa,87
2020-10-04,SanjoShinmachi,ShijoShinmachi,86
2020-10-04,ShijoShinmachi,SanjoShinmachi,91
2020-10-04,SanjoShinmachi,SanjoMuromachi,107
2020-10-04,SanjoMuromachi,SanjoShinmachi,85
2020-10-04,SanjoMuromachi,ShijoMuromachi,116
2020-10-04,ShijoMuromachi,SanjoMuromachi,105
2020-10-04,SanjoMuromachi,SanjoKarasuma,113
2020-10-04,SanjoKarasuma,SanjoMuromachi,96
2020-10-04,SanjoKarasuma,ShijoKarasuma,124
2020-10-04,ShijoKarasuma,SanjoKarasuma,121
2020-10-04,SanjoKarasuma,SanjoKurumaya,112
2020-10-04,SanjoKurumaya,SanjoKarasuma,96
2020-10-04,SanjoKurumaya,ShijoKurumaya,109
2020-10-04,ShijoKurumaya,SanjoKurumaya,115
2020-10-04,ShijoHorikawa,GojoHorikawa,110
2020-10-04,GojoHorikawa,ShijoHorikawa,93
2020-10-04,ShijoHorikawa,ShijoShinmachi,112
2020-10-04,ShijoShinmachi,ShijoHorikawa,107
2020-10-04,ShijoShinmachi,GojoShinmachi,113
2020-10-04,GojoShinmachi,ShijoShinmachi,98
2020-10-04,ShijoShinmachi,ShijoMuromachi,95
2020-10-04,ShijoMuromachi,ShijoShinmachi,118
2020-10-04,ShijoMuromachi,GojoMuromachi,118
2020-10-04,GojoMuromachi,ShijoMuromachi,99
2020-10-04,ShijoMuromachi,ShijoKarasuma,106
2020-10-04,ShijoKarasuma,ShijoMuromachi,108
2020-10-04,ShijoKarasuma,GojoKarasuma,117
2020-10-04,GojoKarasuma,ShijoKarasuma,125
2020-10-04,ShijoKarasuma,ShijoKurumaya,125
2020-10-04,ShijoKurumaya,ShijoKarasuma,120
2020-10-04,ShijoKurumaya,GojoKurumaya,124
2020-10-04,GojoKurumaya,ShijoKurumaya,125
2020-10-04,GojoHorikawa,GojoShinmachi,101
2020-10-04,GojoShinmachi,GojoHorikawa,90
2020-10-04,GojoShinmachi,GojoMuromachi,95
2020-10-04,GojoMuromachi,GojoShinmachi,109
2020-10-04,GojoMuromachi,GojoKarasuma,101
2020-10-04,GojoKarasuma,GojoMuromachi,96
2020-10-04,GojoKarasuma,GojoKurumaya,116
2020-10-04,GojoKurumaya,GojoKarasuma,111
2020-10-05,IchijoHorikawa,NijoHorikawa,79
2020-10-05,NijoHorikawa,IchijoHorikawa,73
2020-10-05,IchijoHorikawa,IchijoShinmachi,80
2020-10-05,IchijoShinmachi,IchijoHorikawa,81
2020-10-05,IchijoShinmachi,NijoShinmachi,79
2020-10-05,NijoShinmachi,IchijoShinmachi,102
2020-10-05,IchijoShinmachi,IchijoMuromachi,101
2020-10-05,IchijoMuromachi,IchijoShinmachi,77
2020-10-05,IchijoMuromachi,NijoMuromachi,110
2020-10-05,NijoMuromachi,IchijoMuromachi,103
2020-10-05,IchijoMuromachi,IchijoKarasuma,93
2020-10-05,IchijoKarasuma,IchijoMuromachi,96
2020-10-05,IchijoKarasuma,NijoKarasuma,104
2020-10-05,NijoKarasuma,IchijoKarasuma,96
2020-10-05,IchijoKarasuma,IchijoKurumaya,110
2020-10-05,IchijoKurumaya,IchijoKarasuma,102
2020-10-05,IchijoKurumaya,NijoKurumaya,105
2020-10-05,NijoKurumaya,IchijoKurumaya,100
2020-10-05,NijoHorikawa,SanjoHorikawa,100
2020-10-05,SanjoHorikawa,NijoHorikawa,84
2020-10-05,NijoHorikawa,NijoShinmachi,87
2020-10-05,NijoShinmachi,NijoHorikawa,84
2020-10-05,NijoShinmachi,SanjoShinmachi,80
2020-10-05,SanjoShinmachi,NijoShinmachi,108
2020-10-05,NijoShinmachi,NijoMuromachi,87
2020-10-05,NijoMuromachi,NijoShinmachi,88
2020-10-05,NijoMuromachi,SanjoMuromachi,93
2020-10-05,SanjoMuromachi,NijoMuromachi,107
2020-10-05,NijoMuromachi,NijoKarasuma,112
2020-10-05,NijoKarasuma,NijoMuromachi,111
2020-10-05,NijoKarasuma,SanjoKarasuma,120
2020-10-05,SanjoKarasuma,NijoKarasuma,118
2020-10-05,NijoKarasuma,NijoKurumaya,113
2020-10-05,NijoKurumaya,NijoKarasuma,116
2020-10-05,NijoKurumaya,SanjoKurumaya,99
2020-10-05,SanjoKurumaya,NijoKurumaya,88
2020-10-05,SanjoHorikawa,ShijoHorikawa,91
2020-10-05,ShijoHorikawa,SanjoHorikawa,80
2020-10-05,SanjoHorikawa,SanjoShinmachi,90
2020-10-05,SanjoShinmachi,SanjoHorikawa,86
2020-10-05,SanjoShinmachi,ShijoShinmachi,110
2020-10-05,ShijoShinmachi,SanjoShinmachi,95
2020-10-05,SanjoShinmachi,SanjoMuromachi,104
2020-10-05,SanjoMuromachi,SanjoShinmachi,106
2020-10-05,SanjoMuromachi,ShijoMuromachi,120
2020-10-05,ShijoMuromachi,SanjoMuromachi,113
2020-10-05,SanjoMuromachi,SanjoKarasuma,104
2020-10-05,SanjoKarasuma,SanjoMuromachi,120
2020-10-05,SanjoKarasuma,ShijoKarasuma,103
2020-10-05,ShijoKarasuma,SanjoKarasuma,117
2020-10-05,SanjoKarasuma,SanjoKurumaya,111
2020-10-05,SanjoKurumaya,SanjoKarasuma,101
2020-10-05,SanjoKurumaya,ShijoKurumaya,111
2020-10-05,ShijoKurumaya,SanjoKurumaya,119
2020-10-05,ShijoHorikawa,GojoHorikawa,111
2020-10-05,GojoHorikawa,ShijoHorikawa,100
2020-10-05,ShijoHorikawa,ShijoShinmachi,93
2020-10-05,ShijoShinmachi,ShijoHorikawa,99
2020-10-05,ShijoShinmachi,GojoShinmachi,90
2020-10-05,GojoShinmachi,ShijoShinmachi,104
2020-10-05,ShijoShinmachi,ShijoMuromachi,110
2020-10-05,ShijoMuromachi,ShijoShinmachi,111
2020-10-05,ShijoMuromachi,GojoMuromachi,123
2020-10-05,GojoMuromachi,ShijoMuromachi,121
2020-10-05,ShijoMuromachi,ShijoKarasuma,112
2020-10-05,ShijoKarasuma,ShijoMuromachi,119
2020-10-05,ShijoKarasuma,GojoKarasuma,116
2020-10-05,GojoKarasuma,ShijoKarasuma,113
2020-10-05,ShijoKarasuma,ShijoKurumaya,119
2020-10-05,ShijoKurumaya,ShijoKarasuma,118
2020-10-05,ShijoKurumaya,GojoKurumaya,113
2020-10-05,GojoKurumaya,ShijoKurumaya,102
2020-10-05,GojoHorikawa,GojoShinmachi,93
2020-10-05,GojoShinmachi,GojoHorikawa,81
2020-10-05,GojoShinmachi,GojoMuromachi,94
2020-10-05,GojoMuromachi,GojoShinmachi,95
2020-10-05,GojoMuromachi,GojoKarasuma,106
2020-10-05,GojoKarasuma,GojoMuromachi,117
2020-10-05,GojoKarasuma,GojoKurumaya,125
2020-10-05,GojoKurumaya,GojoKarasuma,112
2020-10-06,IchijoHorikawa,NijoHorikawa,73
2020-10-06,NijoHorikawa,IchijoHorikawa,76
2020-10-06,IchijoHorikawa,IchijoShinmachi,78
2020-10-06,IchijoShinmachi,IchijoHorikawa,94
2020-10-06,IchijoShinmachi,NijoShinmachi,96
2020-10-06,NijoShinmachi,IchijoShinmachi,77
2020-10-06,IchijoShinmachi,IchijoMuromachi,97
2020-10-06,IchijoMuromachi,IchijoShinmachi,100
2020-10-06,IchijoMuromachi,NijoMuromachi,91
2020-10-06,NijoMuromachi,IchijoMuromachi,106
2020-10-06,IchijoMuromachi,IchijoKarasuma,92
2020-10-06,IchijoKarasuma,IchijoMuromachi,108
2020-10-06,IchijoKarasuma,NijoKarasuma,108
2020-10-06,NijoKarasuma,IchijoKarasuma,106
2020-10-06,IchijoKarasuma,IchijoKurumaya,103
2020-10-06,IchijoKurumaya,IchijoKarasuma,95
2020-10-06,IchijoKurumaya,NijoKurumaya,100
2020-10-06,NijoKurumaya,IchijoKurumaya,98
2020-10-06,NijoHorikawa,SanjoHorikawa,101
2020-10-06,SanjoHorikawa,NijoHorikawa,83
2020-10-06,NijoHorikawa,NijoShinmachi,105
2020-10-06,NijoShinmachi,NijoHorikawa,76
2020-10-06,NijoShinmachi,SanjoShinmachi,89
2020-10-06,SanjoShinmachi,NijoShinmachi,80
2020-10-06,NijoShinmachi,NijoMuromachi,93
2020-10-06,NijoMuromachi,NijoShinmachi,100
2020-10-06,NijoMuromachi,SanjoMuromachi,115
2020-10-06,SanjoMuromachi,NijoMuromachi,92
2020-10-06,NijoMuromachi,NijoKarasuma,109
2020-10-06,NijoKarasuma,NijoMuromachi,91
2020-10-06,NijoKarasuma,SanjoKarasuma,116
2020-10-06,SanjoKarasuma,NijoKarasuma,102
2020-10-06,NijoKarasuma,NijoKurumaya,95
2020-10-06,NijoKurumaya,NijoKarasuma,100
2020-10-06,NijoKurumaya,SanjoKurumaya,95
2020-10-06,SanjoKurumaya,NijoKurumaya,110
2020-10-06,SanjoHorikawa,ShijoHorikawa,102
2020-10-06,ShijoHorikawa,SanjoHorikawa,99
2020-10-06,SanjoHorikawa,SanjoShinmachi,91
2020-10-06,SanjoShinmachi,SanjoHorikawa,100
2020-10-06,SanjoShinmachi,ShijoShinmachi,91
2020-10-06,ShijoShinmachi,SanjoShinmachi,103
2020-10-06,SanjoShinmachi,SanjoMuromachi,87
2020-10-06,SanjoMuromachi,SanjoShinmachi,110
2020-10-06,SanjoMuromachi,ShijoMuromachi,90
2020-10-06,ShijoMuromachi,SanjoMuromachi,104
2020-10-06,SanjoMuromachi,SanjoKarasuma,114
2020-10-06,SanjoKarasuma,SanjoMuromachi,96
2020-10-06,SanjoKarasuma,ShijoKarasuma,124
2020-10-06,ShijoKarasuma,SanjoKarasuma,95
2020-10-06,SanjoKarasuma,SanjoKurumaya,103
2020-10-06,SanjoKurumaya,SanjoKarasuma,100
2020-10-06,SanjoKurumaya,ShijoKurumaya,113
2020-10-06,ShijoKurumaya,SanjoKurumaya,101
2020-10-06,ShijoHorikawa,GojoHorikawa,114
2020-10-06,GojoHorikawa,ShijoHorikawa,89
2020-10-06,ShijoHorikawa,ShijoShinmachi,103
2020-10-06,ShijoShinmachi,ShijoHorikawa,86
2020-10-06,ShijoShinmachi,GojoShinmachi,90
2020-10-06,GojoShinmachi,ShijoShinmachi,106
2020-10-06,ShijoShinmachi,ShijoMuromachi,120
2020-10-06,ShijoMuromachi,ShijoShinmachi,119
2020-10-06,ShijoMuromachi,GojoMuromachi,115
2020-10-06,GojoMuromachi,ShijoMuromachi,105
2020-10-06,ShijoMuromachi,ShijoKarasuma,115
2020-10-06,ShijoKarasuma,ShijoMuromachi,101
2020-10-06,ShijoKarasuma,GojoKarasuma,130
2020-10-06,GojoKarasuma,ShijoKarasuma,100
2020-10-06,ShijoKarasuma,ShijoKurumaya,101
2020-10-06,ShijoKurumaya,ShijoKarasuma,125
2020-10-06,ShijoKurumaya,GojoKurumaya,105
2020-10-06,GojoKurumaya,ShijoKurumaya,118
2020-10-06,GojoHorikawa,GojoShinmachi,88
2020-10-06,GojoShinmachi,GojoHorikawa,84
2020-10-06,GojoShinmachi,GojoMuromachi,85
2020-10-06,GojoMuromachi,GojoShinmachi,112
2020-10-06,GojoMuromachi,GojoKarasuma,91
2020-10-06,GojoKarasuma,GojoMuromachi,93
2020-10-06,GojoKarasuma,GojoKurumaya,97
2020-10-06,GojoKurumaya,GojoKarasuma,117
2020-10-07,IchijoHorikawa,NijoHorikawa,75
2020-10-07,NijoHorikawa,IchijoHorikawa,99
2020-10-07,IchijoHorikawa,IchijoShinmachi,88
2020-10-07,IchijoShinmachi,IchijoHorikawa,87
2020-10-07,IchijoShinmachi,NijoShinmachi,90
2020-10-07,NijoShinmachi,IchijoShinmachi,92
2020-10-07,IchijoShinmachi,IchijoMuromachi,95
2020-10-07,IchijoMuromachi,IchijoShinmachi,90
2020-10-07,IchijoMuromachi,NijoMuromachi,102
2020-10-07,NijoMuromachi,IchijoMuromachi,92
2020-10-07,IchijoMuromachi,IchijoKarasuma,92
2020-10-07,IchijoKarasuma,IchijoMuromachi,102
2020-10-07,IchijoKarasuma,NijoKarasuma,107
2020-10-07,NijoKarasuma,IchijoKarasuma,114
2020-10-07,IchijoKarasuma,IchijoKurumaya,86
2020-10-07,IchijoKurumaya,IchijoKarasuma,97
2020-10-07,IchijoKurumaya,NijoKurumaya,104
2020-10-07,NijoKurumaya,IchijoKurumaya,93
2020-10-07,NijoHorikawa,SanjoHorikawa,90
2020-10-07,SanjoHorikawa,NijoHorikawa,76
2020-10-07,NijoHorikawa,NijoShinmachi,75
2020-10-07,NijoShinmachi,NijoHorikawa,83
2020-10-07,NijoShinmachi,SanjoShinmachi,81
2020-10-07,SanjoShinmachi,NijoShinmachi,91
2020-10-07,NijoShinmachi,NijoMuromachi,101
2020-10-07,NijoMuromachi,NijoShinmachi,103
2020-10-07,NijoMuromachi,SanjoMuromachi,106
2020-10-07,SanjoMuromachi,NijoMuromachi,86
2020-10-07,NijoMuromachi,NijoKarasuma,106
2020-10-07,NijoKarasuma,NijoMuromachi,115
2020-10-07,NijoKarasuma,SanjoKarasuma,111
2020-10-07,SanjoKarasuma,NijoKarasuma,117
2020-10-07,NijoKarasuma,NijoKurumaya,93
2020-10-07,NijoKurumaya,NijoKarasuma,119
2020-10-07,NijoKurumaya,SanjoKurumaya,109
2020-10-07,SanjoKurumaya,NijoKurumaya,94
2020-10-07,SanjoHorikawa,ShijoHorikawa,91
2020-10-07,ShijoHorikawa,SanjoHorikawa,99
2020-10-07,SanjoHorikawa,SanjoShinmachi,89
2020-10-07,SanjoShinmachi,SanjoHorikawa,87
2020-10-07,SanjoShinmachi,ShijoShinmachi,93
2020-10-07,ShijoShinmachi,SanjoShinmachi,112
2020-10-07,SanjoShinmachi,SanjoMuromachi,92
2020-10-07,SanjoMuromachi,SanjoShinmachi,95
2020-10-07,SanjoMuromachi,ShijoMuromachi,91
2020-10-07,ShijoMuromachi,SanjoMuromachi,92
2020-10-07,SanjoMuromachi,SanjoKarasuma,103
2020-10-07,SanjoKarasuma,SanjoMuromachi,102
2020-10-07,SanjoKarasuma,ShijoKarasuma,114
2020-10-07,ShijoKarasuma,SanjoKarasuma,121
2020-10-07,SanjoKarasuma,SanjoKurumaya,112
2020-10-07,SanjoKurumaya,SanjoKarasuma,102
2020-10-07,SanjoKurumaya,ShijoKurumaya,95
2020-10-07,ShijoKurumaya,SanjoKurumaya,91
2020-10-07,ShijoHorikawa,GojoHorikawa,111
2020-10-07,GojoHorikawa,ShijoHorikawa,98
2020-10-07,ShijoHorikawa,ShijoShinmachi,89
2020-10-07,ShijoShinmachi,ShijoHorikawa,115
2020-10-07,ShijoShinmachi,GojoShinmachi,97
2020-10-07,GojoShinmachi,ShijoShinmachi,110
2020-10-07,ShijoShinmachi,ShijoMuromachi,101
2020-10-07,ShijoMuromachi,ShijoShinmachi,105
2020-10-07,ShijoMuromachi,GojoMuromachi,123
2020-10-07,GojoMuromachi,ShijoMuromachi,106
2020-10-07,ShijoMuromachi,ShijoKarasuma,117
2020-10-07,ShijoKarasuma,ShijoMuromachi,107
2020-10-07,ShijoKarasuma,GojoKarasuma,111
2020-10-07,GojoKarasuma,ShijoKarasuma,130
2020-10-07,ShijoKarasuma,ShijoKurumaya,119
2020-10-07,ShijoKurumaya,ShijoKarasuma,118
2020-10-07,ShijoKurumaya,GojoKurumaya,118
2020-10-07,GojoKurumaya,ShijoKurumaya,125
2020-10-07,GojoHorikawa,GojoShinmachi,86
2020-10-07,GojoShinmachi,GojoHorikawa,105
2020-10-07,GojoShinmachi,GojoMuromachi,93
2020-10-07,GojoMuromachi,GojoShinmachi,113
2020-10-07,GojoMuromachi,GojoKarasuma,104
2020-10-07,GojoKarasuma,GojoMuromachi,103
2020-10-07,GojoKarasuma,GojoKurumaya,96
2020-10-07,GojoKurumaya,GojoKarasuma,122
2020-10-08,IchijoHorikawa,NijoHorikawa,85
2020-10-08,NijoHorikawa,IchijoHorikawa,95
2020-10-08,IchijoHorikawa,IchijoShinmachi,96
2020-10-08,IchijoShinmachi,IchijoHorikawa,87
2020-10-08,IchijoShinmachi,NijoShinmachi,96
2020-10-08,NijoShinmachi,IchijoShinmachi,95
2020-10-08,IchijoShinmachi,IchijoMuromachi,88
2020-10-08,IchijoMuromachi,IchijoShinmachi,77
2020-10-08,IchijoMuromachi,NijoMuromachi,97
2020-10-08,NijoMuromachi,IchijoMuromachi,89
2020-10-08,IchijoMuromachi,IchijoKarasuma,90
2020-10-08,IchijoKarasuma,IchijoMuromachi,108
2020-10-08,IchijoKarasuma,NijoKarasuma,89
2020-10-08,NijoKarasuma,IchijoKarasuma,87
2020-10-08,IchijoKarasuma,IchijoKurumaya,102
2020-10-08,IchijoKurumaya,IchijoKarasuma,106
2020-10-08,IchijoKurumaya,NijoKurumaya,82
2020-10-08,NijoKurumaya,IchijoKurumaya,107
2020-10-08,NijoHorikawa,SanjoHorikawa,77
2020-10-08,SanjoHorikawa,NijoHorikawa,100
2020-10-08,NijoHorikawa,NijoShinmachi,80
2020-10-08,NijoShinmachi,NijoHorikawa,85
2020-10-08,NijoShinmachi,SanjoShinmachi,88
2020-10-08,SanjoShinmachi,NijoShinmachi,97
2020-10-08,NijoShinmachi,NijoMuromachi,93
2020-10-08,NijoMuromachi,NijoShinmachi,108
2020-10-08,NijoMuromachi,SanjoMuromachi,111
2020-10-08,SanjoMuromachi,NijoMuromachi,86
2020-10-08,NijoMuromachi,NijoKarasuma,88
2020-10-08,NijoKarasuma,NijoMuromachi,98
2020-10-08,NijoKarasuma,SanjoKarasuma,91
2020-10-08,SanjoKarasuma,NijoKarasuma,106
2020-10-08,NijoKarasuma,NijoKurumaya,120
2020-10-08,NijoKurumaya,NijoKarasuma,108
2020-10-08,NijoKurumaya,SanjoKurumaya,102
2020-10-08,SanjoKurumaya,NijoKurumaya,111
2020-10-08,SanjoHorikawa,ShijoHorikawa,107
2020-10-08,ShijoHorikawa,SanjoHorikawa,88
2020-10-08,SanjoHorikawa,SanjoShinmachi,91
2020-10-08,SanjoShinmachi,SanjoHorikawa,83
2020-10-08,SanjoShinmachi,ShijoShinmachi,90
2020-10-08,ShijoShinmachi,SanjoShinmachi,115
2020-10-08,SanjoShinmachi,SanjoMuromachi,92
2020-10-08,SanjoMuromachi,SanjoShinmachi,104
2020-10-08,SanjoMuromachi,ShijoMuromachi,93
2020-10-08,ShijoMuromachi,SanjoMuromachi,118
2020-10-08,SanjoMuromachi,SanjoKarasuma,103
2020-10-08,SanjoKarasuma,SanjoMuromachi,90
2020-10-08,SanjoKarasuma,ShijoKarasuma,106
2020-10-08,ShijoKarasuma,SanjoKarasuma,111
2020-10-08,SanjoKarasuma,SanjoKurumaya,104
2020-10-08,SanjoKurumaya,SanjoKarasuma,102
2020-10-08,SanjoKurumaya,ShijoKurumaya,106
2020-10-08,ShijoKurumaya,SanjoKurumaya,93
2020-10-08,ShijoHorikawa,GojoHorikawa,94
2020-10-08,GojoHorikawa,ShijoHorikawa,105
2020-10-08,ShijoHorikawa,ShijoShinmachi,94
2020-10-08,ShijoShinmachi,ShijoHorikawa,113
2020-10-08,ShijoShinmachi,GojoShinmachi,120
2020-10-08,GojoShinmachi,ShijoShinmachi,99
2020-10-08,ShijoShinmachi,ShijoMuromachi,114
2020-10-08,ShijoMuromachi,ShijoShinmachi,99
2020-10-08,ShijoMuromachi,GojoMuromachi,97
2020-10-08,GojoMuromachi,ShijoMuromachi,109
2020-10-08,ShijoMuromachi,ShijoKarasuma,123
2020-10-08,ShijoKarasuma,ShijoMuromachi,102
2020-10-08,ShijoKarasuma,GojoKarasuma,117
2020-10-08,GojoKarasuma,ShijoKarasuma,122
2020-10-08,ShijoKarasuma,ShijoKurumaya,120
2020-10-08,ShijoKurumaya,ShijoKarasuma,103
2020-10-08,ShijoKurumaya,GojoKurumaya,108
2020-10-08,GojoKurumaya,ShijoKurumaya,105
2020-10-08,GojoHorikawa,GojoShinmachi,98
2020-10-08,GojoShinmachi,GojoHorikawa,106
2020-10-08,GojoShinmachi,GojoMuromachi,92
2020-10-08,GojoMuromachi,GojoShinmachi,103
2020-10-08,GojoMuromachi,GojoKarasuma,119
2020-10-08,GojoKarasuma,GojoMuromachi,112
2020-10-08,GojoKarasuma,GojoKurumaya,95
2020-10-08,GojoKurumaya,GojoKarasuma,104
2020-10-09,IchijoHorikawa,NijoHorikawa,81
2020-10-09,NijoHorikawa,IchijoHorikawa,84
2020-10-09,IchijoHorikawa,IchijoShinmachi,90
2020-10-09,IchijoShinmachi,IchijoHorikawa,92
2020-10-09,IchijoShinmachi,NijoShinmachi,89
2020-10-09,NijoShinmachi,IchijoShinmachi,78
2020-10-09,IchijoShinmachi,IchijoMuromachi,81
2020-10-09,IchijoMuromachi,IchijoShinmachi,99
2020-10-09,IchijoMuromachi,NijoMuromachi,88
2020-10-09,NijoMuromachi,IchijoMuromachi,107
2020-10-09,IchijoMuromachi,IchijoKarasuma,109
2020-10-09,IchijoKarasuma,IchijoMuromachi,86
2020-10-09,IchijoKarasuma,NijoKarasuma,101
2020-10-09,NijoKarasuma,IchijoKarasuma,100
2020-10-09,IchijoKarasuma,IchijoKurumaya,99
2020-10-09,IchijoKurumaya,IchijoKarasuma,86
2020-10-09,IchijoKurumaya,NijoKurumaya,92
2020-10-09,NijoKurumaya,IchijoKurumaya,85
2020-10-09,NijoHorikawa,SanjoHorikawa,83
2020-10-09,SanjoHorikawa,NijoHorikawa,100
2020-10-09,NijoHorikawa,NijoShinmachi,101
2020-10-09,NijoShinmachi,NijoHorikawa,77
2020-10-09,NijoShinmachi,SanjoShinmachi,103
2020-10-09,SanjoShinmachi,NijoShinmachi,102
2020-10-09,NijoShinmachi,NijoMuromachi,84
