"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2025/03/15","Amazon Downloads","-1522","三井住友カード","教養・教育","書籍","","0","sGJ7EWOSBRUwdBzKqZ0yu_7B65mBjpgzlWRPxuXGRto"
"1","2025/03/15","OPENAI *CHATGPT SUBSCR","-3386","みずほマイレージクラブカード（UC）","教養・教育","その他教養・教育","","0","oZkk9EjpVF8XykB_TxRUGsWpdXl0U9VmLSaJD44vuZc"
"1","2025/03/14","セブン‐イレブン小田急百合ヶ丘店","-108","d払い","食費","食料品","","0","HtShBF_SIcVQsfw94Z1njHILx_2SudZrQ9HjLvh0SCU"
"1","2025/03/14","セブン‐イレブン小田急百合ヶ丘店(ポイント利用分)","108","d払い","未分類","未分類","","0","D8pHoz3cR_34ZOiQFqd7xmuyDruRis3LmtvTw24vtQg"
"1","2025/03/14","モバイルPASMOチャージ","-3000","dカード","現金・カード","電子マネー","","0","8BnP_tBMXgSB-G-65yvpz9c4VPzzbz1VcNce7au7wM0"
"1","2025/03/14","ジャストシステム ダイレクト販売","-2509","みずほマイレージクラブカード（UC）","通信費","情報サービス","","0","v0k98p_Ba3xGuMZxaAF_esz_o28u8XgO-AVGqfiGhEY"
"1","2025/03/13","テアトルシネマグループ","-1300","dカード","趣味・娯楽","映画・音楽・ゲーム","","0","KLYTL-b_73RWFoQgjRiUsG2wuzYd2q56PUg-o1CJix8"
"1","2025/03/13","Amazon Downloads","-441","三井住友カード","教養・教育","書籍","","0","U9z_Rys2RiHSlSBWbS6BxFoQFMRRS-GUosJM7qpvq40"
"1","2025/03/12","Amazon Downloads","-980","三井住友カード","教養・教育","書籍","","0","cxjwScikGnkoPaNef3TQgSbkjK2ir10_jnSfA7IEvK4"
"1","2025/03/11","NYTIMES DISC*","-306","みずほマイレージクラブカード（UC）","教養・教育","新聞・雑誌","","0","8f5a3m_J5Bb8KJhGGQYTAK5GzbnYvfoyPIx5PBnpV24"
"1","2025/03/10","SHOSEN ONLINE SHOP","-14080","dカード","趣味・娯楽","その他趣味・娯楽","","0","KGA01Wd6uVKmcpE8pEmiT0kXhcbq2U7EcdnxQF94HPI"
"1","2025/03/10","ファニコン料金","-21600","みずほマイレージクラブカード（UC）","趣味・娯楽","その他趣味・娯楽","","0","G32LaNXOeWzn1qM1ef05Vw6M4mXrjAJosfHKT43MYxU"
"1","2025/03/10","為替手数料 フリコミ テスウリヨウ","-220","MUFJ","その他","雑費","","0","v5ASkQobNbSfszfxsyze8e7lrQdSxNrew_KVDE5IjWs"
"1","2025/03/10","振込IB2 カ)クレデイセゾン","-91081","MUFJ","現金・カード","カード引き落とし","","0","mEoVMXxtP5hCxIOqHJBYzoXhGmxTrzkn8GhRdfVdKQA"
"1","2025/03/10","振込1 コガ ヒロユキ","100000","MUFJ","未分類","未分類","","0","zZE7re0CffeeO21j6lMT8Udw-CXUjjujtOwHUBOYmkU"
"0","2025/03/10","電話 Dカ-ド","-48000","MUFJ","通信費","携帯電話","","1","NWlEnbu8LC4LopF_A4Gcn3xe9NO_jywffgXIW5aKZBI"
"1","2025/03/09","セブンーイレブン川崎上麻生2丁目店","-470","d払い","食費","食料品","","0","Apg8PFOqafyqdDqrHkjL0o9a3Hkp8xrmfcccNkuCZx4"
"1","2025/03/09","ファミリーマート百合ヶ丘駅南口","-120","d払い","食費","食料品","","0","v1i4B5hp-VH4EOCQINGBVjYzM_HvfdjGilr-SECE-EY"
"1","2025/03/08","ファミリーマート王禅寺西","-141","d払い","食費","食料品","","0","mEA8sJUPvQ5CC_iRWF-1KBlYAWodeb1lJBDzB5HFXGw"
"1","2025/03/08","ファミリーマート王禅寺西(ポイント利用分)","6","d払い","未分類","未分類","","0","Dyy1ivaWX0Z4_4jvrklXwnIkqP_6_d9XFGbp8Dlst0g"
"1","2025/03/08","ANAじゃらんパック (返品)","45300","dカード","未分類","未分類","","0","v0Cfz919tbenpEH_NWA14GeTzzSLtqPtbb7DWm-iAoQ"
"1","2025/03/08","ANAじゃらんパック","-36000","dカード","趣味・娯楽","旅行","","0","uDWeoJSXEfrmNH5PlkaPMRc5UhoLQPMFyECJqTjtJyA"
"1","2025/03/08","手数料","-308","MUFJ","その他","雑費","","0","3bUCMLwH50WQ5PQEjMiONW80zeZG3M10ZbcJ_kuMG0A"
"1","2025/03/08","カードC1","150000","MUFJ","収入","その他入金","","0","YgFW6IAoD5jux06RULDDKEYqE7zSIBXJAqppD2q8n5s"
"1","2025/03/07","ケンタッキーフライドチキン百合ヶ丘店","-1380","d払い","食費","外食","","0","flrXfocYFwbtNldvyjxMUp6FhdeUvTrePRZvDOMaUGw"
"1","2025/03/07","ケンタッキーフライドチキン百合ヶ丘店(ポイント利用分)","6","d払い","未分類","未分類","","0","D769ufoJA1KxgM_B2q-bbg68NFr2TaJvt6uFmFCAhN4"
"1","2025/03/07","セブン‐イレブン七尾和倉和歌崎店","-1304","d払い","食費","食料品","","0","50nfRFtef3qwghurZyfaw6OUD50hZjHLInWtpqhTNhM"
"1","2025/03/07","セブン‐イレブン七尾和倉和歌崎店(ポイント利用分)","6","d払い","未分類","未分類","","0","7HMrhWLbZNHZYN8hxij8UZO4fpKhP-w7pjera_bxNXc"
"1","2025/03/07","Amazon Downloads","-1045","三井住友カード","教養・教育","書籍","","0","XRB1qWq9Z020HqHXQJaqA6q3Rmra59bLgSoZ9gvG_Ic"
"1","2025/03/06","セブン‐イレブン七尾和倉和歌崎店","-1057","d払い","食費","食料品","","0","FKsGbgWKAGvQEgOA7pY2-fIJWSRqB9LY449SHzWVb4k"
"1","2025/03/06","セブン‐イレブン七尾和倉和歌崎店(ポイント利用分)","1","d払い","未分類","未分類","","0","krLCUPAIexCKZimWQpchOO6Tgi0djHZONYrP34P8tJI"
"1","2025/03/06","DROPBOX*GKYT2V8LMS6K","-15840","みずほマイレージクラブカード（UC）","通信費","情報サービス","","0","Eqgyl2KOZA6R5ehncC3atqFOOsblyaV6rwKk1MbP3gM"
"1","2025/03/05","ファミリーマート七尾中島町","-321","d払い","食費","食料品","","0","6deiIwcz77zS-Bt7jJeQBKG6-eiBC7M-fRGGjiuHO-I"
"1","2025/03/05","駅弁屋 東京2号売店","-2025","d払い","食費","外食","","0","eRbGeBblysfKQB1s2Hf6n4kFCGvGJte9Xo_ebUhQGMc"
"1","2025/03/05","駅弁屋 東京2号売店(ポイント利用分)","8","d払い","未分類","未分類","","0","9HFjXIggXrPOLuQRYtN9xtSBMoy0bvQqc3KLTESZ0e0"
"1","2025/03/05","モバイルPASMOチャージ","-6000","dカード","現金・カード","電子マネー","","0","3L-p_0xldfC2wpFBgB3KRYNZJi_lRbHa_1a5yK__4SU"
"1","2025/03/05","JRヒガシニホン ミドリノマドグチ","-14600","みずほマイレージクラブカード（UC）","交通費","電車","","0","n_f0ZEZGuzGrpTGNLkrzTCPzfVskchG4gVrQuM0CvaM"
"1","2025/03/05","遅延損害金( 1月16日~ 2月15日発生分)","-165","みずほマイレージクラブカード（UC）","その他","雑費","","0","j3yB9HRXF_pzOs3qaG1Xn0o6N-iJLI5TI5aD8yohQtI"
"1","2025/03/05","遅延損害金( 1月16日~ 2月15日発生分)","-28","みずほマイレージクラブカード（UC）","その他","雑費","","0","TlCBOYjQ-gF8pyzlMySnhpMAuClpTNxnqrmuc3LODeE"
"1","2025/03/04","デイリーヤマザキ麻生高石","-661","d払い","食費","食料品","","0","hJ0azE46W2pMPALN1bSp3lB1SL3wiOnEM_h7ksKi8jg"
"1","2025/03/04","デイリーヤマザキ麻生高石(ポイント利用分)","8","d払い","未分類","未分類","","0","ccm39Fay2dBdQrqRq2yV9Sk8xXcO0Y9Naw7H6uBl1H0"
"1","2025/03/04","ヤッキョクユリガオカエヌワイファーマシー","-1927","d払い","健康・医療","薬","","0","nIY7yOWdAd2s_635iqepuQUIo2LSJSN8kLsMlTIINHI"
"1","2025/03/04","ヤッキョクユリガオカエヌワイファーマシー(ポイント利用分)","8","d払い","未分類","未分類","","0","6j13JKTL-inP4u1LZeaM8Qbaax1SCDp3NpfgxzRW_YU"
"1","2025/03/04","ヤッキョクユリガオカエヌワイファーマシー","-1630","d払い","健康・医療","薬","","0","8FHBlByqy2o-NASTSvo0sTERUnJL5kwZD6fAK1tU09E"
"1","2025/03/04","ホームズ町田三輪店","-81","d払い","日用品","その他日用品","","0","BUfECEIxYMarzRFefFAu6bSpEq9QixpnbEB04LEGTQc"
"1","2025/03/04","ホームズ町田三輪店(ポイント利用分)","42","d払い","未分類","未分類","","0","7caBZ309J8loKcbKe4ZhyR80SJcfMie7oY0RvV2oGeg"
"1","2025/03/04","ホームズ町田三輪店","-8460","d払い","日用品","その他日用品","","0","u-tHwBrHzPzV1s-YNrLf-kJ6-2TbndTuSUy4cWLyvvk"
"1","2025/03/04","ホームズ町田三輪店(ポイント利用分)","8","d払い","未分類","未分類","","0","nMe-HLSc-WjPfk_EyJTwa4wy6KN7xJbqjyS2llbI_gg"
"1","2025/03/04","ザ・ダイソー島忠ホームズ町田三輪","-1765","d払い","日用品","日用品","","0","xWGNX_e2a65kBwFo6FTEoXtD1VmTbRPM0JbMbBapGUE"
"1","2025/03/04","ザ・ダイソー島忠ホームズ町田三輪(ポイント利用分)","4","d払い","未分類","未分類","","0","1D4DNMo9x9avzaKIHbpbU28tNUBOLD1qKN91seyDrPY"
"1","2025/03/03","セブンーイレブン川崎百合ヶ丘駅前","-850","d払い","食費","食料品","","0","dS00kZmd2prD26-SkvvDjGnzrLWm8ynqoK6hqppKHXg"
"1","2025/03/03","高久ぱん 藤沢駅店","-1405","d払い","食費","外食","","0","eWsTyJ1yMR2L1B6gqFn3GWJ-inZ4jA1ghtJsy1NPecY"
"1","2025/03/03","ラスカ平塚店","-520","d払い","食費","外食","","0","6nCJC0tLq8sHm-8JttTZXJV8WKzBDazd9bdCHFGcvZk"
"1","2025/03/03","ラスカ平塚店(ポイント利用分)","3","d払い","未分類","未分類","","0","9j8qigr_JYkflb8DYRt_bFTUyrcV9dfLr2Q4xS2IJUg"
"1","2025/03/03","ファミリーマート百合ヶ丘駅南口","-799","d払い","食費","食料品","","0","QoBfbymCzeZP5BdgafG0TDWAp04zGcX5HluO6IOBBBM"
"1","2025/03/03","ファミリーマート百合ヶ丘駅南口(ポイント利用分)","2","d払い","未分類","未分類","","0","yVV_fMAV2El9rmv1zRiugQNycLZRDoQ1_OMmtDRQiYY"
"1","2025/03/03","Amazon Downloads","-2527","三井住友カード","教養・教育","書籍","","0","pKvJlnoNiMYj0iIEMjshDLtGM8_SeDK-SpPaFDSd3Io"
"1","2025/03/03","APPLE COM BILL","-1500","みずほマイレージクラブカード（UC）","通信費","その他通信費","","0","5oP2d5GmHxCC_gw3W68a94ResCdE6qqinyQf0UWgPr4"
"1","2025/03/02","ヨドバシカメラ(通販)","-6563","みずほマイレージクラブカード（UC）","日用品","日用品","","0","D7UzbUgm46u3tACTSrZTl5XYNl8ZiBAvx2xA3PCFKnQ"
"1","2025/03/01","ファミリーマート地下鉄あざみ野駅","-126","d払い","食費","食料品","","0","gicsXHZWPGVsAL6aWf234yld8aQw9z0nMaWeorGk1iQ"
"1","2025/03/01","ファミリーマート地下鉄あざみ野駅(ポイント利用分)","2","d払い","未分類","未分類","","0","WZ3L9n_Gg0M8r6mEny82x0JZSJ8yE8fWQmIfryppBHw"
"1","2025/03/01","猿田彦珈琲図書館","-480","d払い","食費","カフェ","","0","NTlI4C9tjMFt3oerZghaeE83Hgjf62HHc7fHjzTu7Sk"
"1","2025/03/01","猿田彦珈琲図書館(ポイント利用分)","3","d払い","未分類","未分類","","0","IIVKO28eeChU0GiQpKvIT_iCqcWnLZTK0vA5dBjXZ54"
"1","2025/03/01","セブンーイレブン川崎百合ヶ丘駅前","-628","d払い","食費","食料品","","0","52p7lV1IB_Wq5R7MwGLhcFW7Q5D0nWzdB-sruAl5VKM"
"1","2025/03/01","モバイルPASMOチャージ","-3000","dカード","現金・カード","電子マネー","","0","0rRQ4ormoJTUOcVzSVEoUtdQs5RM_vlx6MesumN6jV4"
"1","2025/03/01","ユーネクストサービス利用料","-2189","みずほマイレージクラブカード（UC）","通信費","放送視聴料","","0","eZO2BdOGn0Za51oAukN7Y2bkndoMNjeDiV006FDAZgU"
"1","2025/03/01","ドスパラ","-420","みずほマイレージクラブカード（UC）","日用品","日用品","","0","gaiYQIDUZZfbPy1ZnzLLkOcqO7dStfesfZbZWt8Glm4"
"1","2025/03/01","ドスパラ","-980","みずほマイレージクラブカード（UC）","日用品","日用品","","0","4RXgmbon3pb4bgD55HMt8ces7Wo2IzIVzWNucVK4K3s"
"1","2025/03/01","ドスパラ","-990","みずほマイレージクラブカード（UC）","日用品","日用品","","0","6Q9VuL8OZktPgPZNMTcwHY1vAho8wjr-yJpLSxIKKbs"
"1","2025/03/01","ノート","-1000","みずほマイレージクラブカード（UC）","趣味・娯楽","映画・音楽・ゲーム","","0","c0h1AJIuuEaWcAcSdahZCqhVj-aCu__baS3OK7Ag-qA"
"1","2025/03/01","ビデオニュース・ドットコム","-550","みずほマイレージクラブカード（UC）","通信費","放送視聴料","","0","GxB-RZ__870-SUcO9gHM2MqrBOAXKOdmDjl1WJK7zoI"
"1","2025/03/01","ジャストシステム ダイレクト販売","-660","みずほマイレージクラブカード（UC）","通信費","情報サービス","","0","stR8k0SHxJu86--d5fsYgBCps5d6feBOcPwQRjOn1Mo"
"1","2025/03/01","ピットインネットジャズ","-1100","みずほマイレージクラブカード（UC）","趣味・娯楽","映画・音楽・ゲーム","","0","lGuqQHdq9gKrow6EEmZEw12fYyvYvk8eQ_5CkXh8UA8"
"1","2025/03/01","PAYPAL *PIXIVFANBOX","-300","みずほマイレージクラブカード（UC）","その他","雑費","","0","to98t5z71uGm1G-ZOCXrl4oxe0Hiwjw2_e0gE80bPVo"
"1","2025/04/30","ドコモ決済サービス等/iD 5月分","-40404","dカード","通信費","携帯電話","","0","gw-BTOBs6JBxg9G1BIWA92Ik_i6FShyhSDIMDL9rjoM"
"1","2025/04/30","ドコモご利用料金/iD 5月分","-20434","dカード","通信費","携帯電話","","0","7azu7MqsrgiIOKCQm4Icdo2kAKEGupc-dEPSi57OiIo"
"1","2025/04/30","まぐまぐ!","-880","みずほマイレージクラブカード（UC）","教養・教育","新聞・雑誌","","0","gmf1B_E5b6Bl8yT2aBNICgCNzpYOErITxiJiwYIfTcQ"
"1","2025/04/30","APPLE COM BILL","-1980","みずほマイレージクラブカード（UC）","通信費","その他通信費","","0","ByrulGwrvOcvBrhtAUy8RNNRj9WJRzTd0GCFxSBa-RE"
"1","2025/04/29","百合ヶ丘店","-397","d払い","食費","外食","","0","sXtPTGMi8D2qi6twXTVwvoasNgMWTpDmLpIgq5HGzv4"
"1","2025/04/29","百合ヶ丘店(ポイント利用分)","1","d払い","未分類","未分類","","0","47oWLUd2iQooCS6L4cvR_LhCtqPeDMUwQRQhnSceG1g"
"1","2025/04/29","百合ヶ丘店","-295","d払い","食費","外食","","0","Jgt5Y8hlFgczX0uTX20ZDdPjHiAE2UpKc5B549Y2HrY"
"1","2025/04/29","ファミリーマート百合ヶ丘駅南口","-120","d払い","食費","食料品","","0","HCPOfKdb6vMeQeY6N_bEMZKciQhXonoM1kcc5wPNKQo"
"1","2025/04/29","ファミリーマート百合ヶ丘駅南口(ポイント利用分)","12","d払い","未分類","未分類","","0","yJQB5iiPYsgF2jahtA3MmP_u0mSm330m3gSOzxnlI-A"
"1","2025/04/29","モバイルPASMOチャージ","-3000","dカード","現金・カード","電子マネー","","0","haJlO0fdFp5NQhCRmJ3GnssmhPhqrR2lCxj1dX-LrPs"
"1","2025/04/29","週プレ グラジャパ!","-1500","みずほマイレージクラブカード（UC）","趣味・娯楽","本","","0","s2eWPUUEFmNq_uOoi7BiQZ9TCozHWGgtapnT4uo3hCs"
"1","2025/04/29","手数料","-308","MUFJ","その他","雑費","","0","S1uePW-XVjXi5opvtSqpOHHE2Z4eIj0AaBslxIlcUJI"
"1","2025/04/29","カードC1","-20000","MUFJ","現金・カード","ATM引き出し","","0","r8XnfmsQbG4PUtiNXucvZRFwfM2pdLvSOXZqg6uqZs4"
"1","2025/04/28","ピットデザイン聖マリアンナ医科大学病院駐","-300","d払い","健康・医療","医療費","","0","T6tQQei2DXYBw50-Vsc7XtHE7FezwUqfsglTZJ8cmRM"
"1","2025/04/28","ピットデザイン聖マリアンナ医科大学病院駐(ポイント利用分)","300","d払い","未分類","未分類","","0","mjEkzV6eFFtO4Lj-sYnE5ovcSQYJLzcvJ9tGHYrNRDc"
"1","2025/04/28","セブンーイレブンKOYO聖マリア","-138","d払い","食費","食料品","","0","mcPmaz4BISIHdy9Qfg7HRR9ftGsiIyHs-8VF8_omelo"
"1","2025/04/28","セブンーイレブンKOYO聖マリア(ポイント利用分)","138","d払い","未分類","未分類","","0","ZXuc-WeNwuFq6T2Ew-rJndQcykHA09ah6McM7Mi8h18"
"1","2025/04/28","週プレ グラジャパ!","-880","みずほマイレージクラブカード（UC）","趣味・娯楽","本","","0","KsRAdD_ns-GEjocX2F6dYa0uDP2STJ8-GyV4QQVOcLU"
"1","2025/04/28","週プレ グラジャパ!","-495","みずほマイレージクラブカード（UC）","趣味・娯楽","本","","0","kwsfqoW5b8lerUjk7SFRdhYAO9r3oGAzDc_4E00C8f8"
"1","2025/04/28","聖マリアンナ医科大学病院","-1640","みずほマイレージクラブカード（UC）","健康・医療","医療費","","0","84PRPJ1d47oSRYThZxvQy30qNg21CaBA68ILyq6oj0o"
"1","2025/04/28","ワ-クマン","-2300","みずほマイレージクラブカード（UC）","衣服・美容","衣服","","0","UOt_SPtfCz_9blOW0Hf9hBlNcumS3YpLv84_o3QqvFU"
"0","2025/04/28","口座振替3 ミツイスミトモカ-ド","-17361","MUFJ","現金・カード","カード引き落とし","","1","0zZxQYsCfKtFsS3Q_pzXumqGwUlhhISrJjK0XoEf1Dk"
"1","2025/04/27","ローソン新百合ヶ丘駅前","-354","d払い","食費","食料品","","0","aOJyNWFwW_M2pOaJQQC4IEcAbf3JRp4T7J1yXHXDWbg"
"1","2025/04/27","ローソン新百合ヶ丘駅前(ポイント利用分)","354","d払い","未分類","未分類","","0","TapDKT7mmmSZkO3cOdjAeOtEdusyU_S82ZidTb7b5CQ"
"1","2025/04/27","マイクロソフト","-2061","みずほマイレージクラブカード（UC）","通信費","情報サービス","","0","6eRez6laWrTng1EjE1VWG2UB_gVQ9hNxz2Hj0kuLLG4"
"1","2025/04/27","APPLE COM BILL","-600","みずほマイレージクラブカード（UC）","通信費","その他通信費","","0","AnOMDXLDtXplV9tpHGRrwNk7drntHZdb_5ccSnnLKaE"
"1","2025/04/27","APPLE COM BILL","-700","みずほマイレージクラブカード（UC）","通信費","その他通信費","","0","LsGuqFvSxK4vavj3HYl_lSpjz_2IRvbag7ye_kxAntk"
"1","2025/04/27","APPLE COM BILL","-1600","みずほマイレージクラブカード（UC）","通信費","その他通信費","","0","obgdNuRlSF5HOzezgHdn59GHsaWuxWjxnamv5kzYCOM"
"1","2025/04/26","セブン‐イレブン横浜仲町台店","-330","d払い","食費","食料品","","0","Amaiuc-Y8ubK9Au11HqwctRXFZvJT4z09J7_-hb__DA"
"1","2025/04/26","セブン‐イレブン横浜仲町台店(ポイント利用分)","330","d払い","未分類","未分類","","0","9BRyaSr4oX6eWVPZ8QW5BAo1ySmAGIUWBNEkfVtKwEg"
"1","2025/04/26","セブン‐イレブン横浜美しが丘西3","-411","d払い","食費","食料品","","0","BF3UeWHilsBWvOpwrjHIfnt9-5rsk0FRx7Qx3mGaMXw"
"1","2025/04/26","セブン‐イレブン横浜美しが丘西3(ポイント利用分)","411","d払い","未分類","未分類","","0","zXC6QJPjg_aZsZyC7MgXfChZHJMC3vsQ_YFWuTDLUiw"
"1","2025/04/25","ノート","-100","みずほマイレージクラブカード（UC）","趣味・娯楽","映画・音楽・ゲーム","","0","ROljupfFx3h_QdqPmZUke4E-zitEpWZeukh-BflKqXc"
"1","2025/04/25","ADOBE SYSTEMS SOFTWARE","-3610","みずほマイレージクラブカード（UC）","その他","事業経費","","0","neRjxw1pr3muZRApM6g_tskHfdFaQZnCv2QR0aHMzG8"
"1","2025/04/25","Amazon Downloads","-814","三井住友カード","教養・教育","書籍","","0","Ff-C2MBCjzWlB5gVSZI_iaEo6beavRtqBgF86toqfPw"
"1","2025/04/25","Amazon Downloads","-1648","三井住友カード","教養・教育","書籍","","0","J4O7wwBH5vASkoasl43qYNKrdTfoxWJBdWU2ojqvJXQ"
"1","2025/04/24","デイリーヤマザキ麻生高石","-482","d払い","食費","食料品","","0","Bpfx29pqElKzNO6qkAhDOoSRUm8n3Vyt5tBBSvMLYeI"
"1","2025/04/24","デイリーヤマザキ麻生高石(ポイント利用分)","482","d払い","未分類","未分類","","0","BerzdsGJAoZNKs3P1jxznpbPF6cGK-gavB3s9PCQMfI"
"1","2025/04/24","ヤッキョクユリガオカエヌワイファーマシー","-1890","d払い","健康・医療","薬","","0","u3jRD0VgdG1WXabU31R7xXOWDxoV7tHxjAoVxWQG5lg"
"1","2025/04/24","ヤッキョクユリガオカエヌワイファーマシー(ポイント利用分)","1890","d払い","未分類","未分類","","0","SQncZGYDCqOxEHmCZGKsuDHQH-a10m7E0puq6hopXlQ"
"1","2025/04/23","ノート","-100","みずほマイレージクラブカード（UC）","趣味・娯楽","映画・音楽・ゲーム","","0","QbZ2aedn4C8dRb8NU5DRmZdwY8X8tYK0Tfd3uuo8xhs"
"1","2025/04/21","ローソン横浜みすずが丘","-738","d払い","食費","食料品","","0","uizm0tIz8CZ13lVlcj1HpQF-gLzoJywBrRLd3SCDWWg"
"1","2025/04/21","ローソン横浜みすずが丘(ポイント利用分)","3","d払い","未分類","未分類","","0","9PgWc3YbyEYVJiC8og9hqEhZZwtyNzP2cESOYQ9fYZw"
"1","2025/04/21","セブンーイレブン横浜釜利谷店","-741","d払い","食費","食料品","","0","1JHyRAxiswpZXpY1JT44Krr_W_ZSafJ8Y1KX5AfJYgg"
"1","2025/04/21","セブンーイレブン横浜釜利谷店(ポイント利用分)","1","d払い","未分類","未分類","","0","86CCpeDtE0tcq_H1lZhMv63UoYTUbnVkv7l22CnRoZc"
"1","2025/04/21","ファミリーマート松山釜利谷","-369","d払い","食費","食料品","","0","mtdnB9QDx7GJRH7ogYjugVyuVBP8BQdGq0DPpz3kmP4"
"1","2025/04/21","ファミリーマート松山釜利谷(ポイント利用分)","1","d払い","未分類","未分類","","0","0C8zkJLeCz8ZEU1nwTEFvC_hfE1JAelMq3DhTbv2Mvo"
"1","2025/04/21","セブン‐イレブン横浜新桜ケ丘2丁","-267","d払い","食費","食料品","","0","YIKQi3-NRgtDsGcVD8rgq49czFZ0CMxoRklUG0oEb7Q"
"1","2025/04/21","セブン‐イレブン横浜新桜ケ丘2丁(ポイント利用分)","1","d払い","未分類","未分類","","0","cUPz2IN6o7gPrLR1Hvd0DK-jtFrKf6X79Txcwv9y7R8"
